area Id,x,y,z,heading_circle,from_loc,to_loc
1717884242367,33053,-553104,550782,29152,INT_132,INT_37
1717884242367,6697,-543154,550420,29066,INT_132,INT_37
1717884242367,-20599,-532767,547659,28970,INT_132,INT_37
1717884242367,-48154,-522111,544762,28942,INT_132,INT_37
1717884242367,-66288,-515234,543018,29080,INT_132,INT_37
1717884242367,-82526,-509878,541337,29671,INT_132,INT_37
1717884242367,-101918,-504336,540187,30109,INT_132,INT_37
1717884242367,-113321,-501691,539945,30703,INT_132,INT_37
1717884242367,-122130,-500410,539896,31688,INT_132,INT_37
1717884242367,-131317,-499937,539842,32397,INT_132,INT_37
1717884242367,-143237,-500067,539841,-32486,INT_132,INT_37
1717884242367,-154899,-500772,540032,-31877,INT_132,INT_37
1717884242367,-174576,-503343,540255,-31303,INT_132,INT_37
1717884242367,-187159,-505125,540284,-31392,INT_132,INT_37
1717884242367,-205086,-507901,540268,-31314,INT_132,INT_37
1717884660147,365932,-988930,540645,16384,INT_03,INT_132
1717884660147,365544,-960982,540735,16463,INT_03,INT_132
1717884660147,365277,-933173,542069,16237,INT_03,INT_132
1717884660147,364424,-903582,544560,16801,INT_03,INT_132
1717884660147,363596,-875300,547481,16638,INT_03,INT_132
1717884660147,363097,-861544,548686,16951,INT_03,INT_132
1717884660147,362510,-855093,549087,17477,INT_03,INT_132
1717884660147,361321,-848856,549319,18636,INT_03,INT_132
1717884660147,359459,-842804,549480,19770,INT_03,INT_132
1717884660147,356960,-836845,549584,20840,INT_03,INT_132
1717884660147,354124,-830914,549673,21167,INT_03,INT_132
1717884660147,340713,-807467,550039,21759,INT_03,INT_132
1717884660147,333353,-794556,550423,22013,INT_03,INT_132
1717884660147,327578,-785683,550408,22655,INT_03,INT_132
1717884660147,321269,-777264,550382,23303,INT_03,INT_132
1717884660147,310720,-764288,550427,23676,INT_03,INT_132
1717884660147,295231,-746160,550502,23514,INT_03,INT_132
1717884660147,286113,-735179,550539,23792,INT_03,INT_132
1717884660147,277485,-725322,550405,23686,INT_03,INT_132
1717884660147,267134,-713339,550297,23729,INT_03,INT_132
1717884660147,247388,-691740,550255,23854,INT_03,INT_132
1717884660147,236321,-680100,550335,24485,INT_03,INT_132
1717884660147,217136,-660775,550337,24545,INT_03,INT_132
1716217494150,1574757,-1496423,524978,-30741,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1556364,-1499894,524852,-30884,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1540307,-1502985,524974,-30794,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1531650,-1504754,525045,-30711,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1517959,-1508127,525151,-29843,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1507987,-1511840,525209,-28452,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1500729,-1516054,525266,-26577,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1495489,-1520593,525221,-24573,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1492360,-1524343,525183,-23113,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1489689,-1528724,525120,-21715,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1486638,-1536437,525071,-19656,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1485577,-1542303,525068,-17972,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1485345,-1551873,525178,-16191,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1486224,-1565351,525184,-15365,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1489335,-1593586,525159,-15230,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1492326,-1614814,525045,-14640,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1495248,-1628496,525030,-13786,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1498454,-1638428,525142,-12786,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1502738,-1648099,525120,-11526,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1506401,-1654235,525134,-10553,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1513192,-1662784,525137,-8958,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1523863,-1673105,525164,-7611,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1544703,-1691010,525190,-7393,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1566190,-1708377,525148,-7078,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1588780,-1724555,525375,-6729,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1611413,-1740065,525196,-6047,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1635701,-1756216,525280,-6095,GATE_52,DP8_99_A_0_LGC_535
1716217494150,1638166,-1757961,525245,-6426,GATE_52,DP8_99_A_0_LGC_535
1716217651209,1617705,-1788592,525303,27521,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1592521,-1776126,525202,27564,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1575541,-1765934,525273,26709,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1554485,-1751380,525093,26070,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1530577,-1733726,525398,25896,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1516614,-1722727,525385,25493,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1503203,-1710911,525523,24972,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1493610,-1700970,525676,24114,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1483173,-1687706,525628,23074,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1473666,-1673606,525638,22194,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1466874,-1661549,525539,21507,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1461203,-1649250,525586,20493,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1456696,-1636525,525478,19607,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1453145,-1623409,525290,18769,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1448120,-1596919,525044,18409,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1446552,-1587148,525097,18377,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1445254,-1578238,525023,17963,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1444569,-1572358,525002,17201,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1443483,-1555400,525160,16587,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1443638,-1541069,524932,15939,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1444543,-1532000,524940,14588,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1446749,-1524603,524860,12732,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1450361,-1517288,524970,10889,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1456808,-1508257,525108,9263,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1463134,-1501361,525027,8244,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1470546,-1495485,525106,6296,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1478820,-1490677,525203,4937,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1493472,-1483521,525108,4394,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1504677,-1480012,525207,2863,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1523983,-1475863,525315,2540,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1537196,-1472781,525193,2041,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1566586,-1467658,524942,1904,DP8_99_A_0_LGC_535,GATE_52
1716217651209,1577360,-1465885,525001,1544,DP8_99_A_0_LGC_535,GATE_52
1717424113892,-6172089,-1997009,413173,22651,GATE_95,P02F_390_A
1717424113892,-6173934,-1993723,412877,22010,GATE_95,P02F_390_A
1717424113892,-6180527,-1982000,411638,21417,GATE_95,P02F_390_A
1717424113892,-6186578,-1968189,410302,20269,GATE_95,P02F_390_A
1717424113892,-6192740,-1950692,408712,19833,GATE_95,P02F_390_A
1717424113892,-6199747,-1926104,406255,19097,GATE_95,P02F_390_A
1717424113892,-6206918,-1897181,403203,18646,GATE_95,P02F_390_A
1717424113892,-6209392,-1881254,402086,17434,GATE_95,P02F_390_A
1717424113892,-6210659,-1870719,401162,18471,GATE_95,P02F_390_A
1717424113892,-6214129,-1855392,399519,18783,GATE_95,P02F_390_A
1717424113892,-6218907,-1833897,397275,18688,GATE_95,P02F_390_A
1717424113892,-6220734,-1821171,396265,17553,GATE_95,P02F_390_A
1717424113892,-6221510,-1801883,394865,16485,GATE_95,P02F_390_A
1717424113892,-6220795,-1787311,393762,15424,GATE_95,P02F_390_A
1717424113892,-6219545,-1778326,393068,14507,GATE_95,P02F_390_A
1717424113892,-6216571,-1767837,392303,12665,GATE_95,P02F_390_A
1717424113892,-6211727,-1756253,391507,11641,GATE_95,P02F_390_A
1717424113892,-6207108,-1748595,390977,9980,GATE_95,P02F_390_A
1717424113892,-6199963,-1740437,389969,8362,GATE_95,P02F_390_A
1717424113892,-6187207,-1728296,388103,8169,GATE_95,P02F_390_A
1717424113892,-6179174,-1721947,387348,6598,GATE_95,P02F_390_A
1717424113892,-6166082,-1714020,386553,5418,GATE_95,P02F_390_A
1717424113892,-6156446,-1708850,385648,4388,GATE_95,P02F_390_A
1717424113892,-6139381,-1701118,383734,3943,GATE_95,P02F_390_A
1717424113892,-6127736,-1697526,383137,2589,GATE_95,P02F_390_A
1717424113892,-6122505,-1696477,382796,1922,GATE_95,P02F_390_A
1717424348012,-6114153,-1724824,382654,-30816,P02F_390_A,GATE_95
1717424348012,-6134511,-1729029,384532,-30545,P02F_390_A,GATE_95
1717424348012,-6143638,-1732139,385388,-28772,P02F_390_A,GATE_95
1717424348012,-6149809,-1735731,386002,-26888,P02F_390_A,GATE_95
1717424348012,-6157937,-1742674,387160,-25625,P02F_390_A,GATE_95
1717424348012,-6178407,-1763400,390502,-24586,P02F_390_A,GATE_95
1717424348012,-6185509,-1771318,391448,-23995,P02F_390_A,GATE_95
1717424348012,-6189189,-1777138,392011,-21986,P02F_390_A,GATE_95
1717424348012,-6191206,-1782465,392434,-19381,P02F_390_A,GATE_95
1717424348012,-6192921,-1790624,393075,-17952,P02F_390_A,GATE_95
1717424348012,-6193671,-1799888,393869,-16634,P02F_390_A,GATE_95
1717424348012,-6192662,-1810506,394885,-15060,P02F_390_A,GATE_95
1717424348012,-6192218,-1812803,395330,-14887,P02F_390_A,GATE_95
1717424348012,-6190680,-1821673,396139,-14225,P02F_390_A,GATE_95
1717424348012,-6190060,-1825255,396386,-14336,P02F_390_A,GATE_95
1717424348012,-6186328,-1839123,397745,-13631,P02F_390_A,GATE_95
1717424348012,-6183147,-1850187,399023,-13656,P02F_390_A,GATE_95
1717424348012,-6181475,-1857928,399841,-14224,P02F_390_A,GATE_95
1717424348012,-6180389,-1865845,400735,-15093,P02F_390_A,GATE_95
1717424348012,-6179045,-1881458,402499,-15305,P02F_390_A,GATE_95
1717424348012,-6177588,-1892596,403601,-15228,P02F_390_A,GATE_95
1717424348012,-6176683,-1899502,404284,-14825,P02F_390_A,GATE_95
1717424348012,-6173279,-1915495,405801,-13940,P02F_390_A,GATE_95
1717424348012,-6169271,-1930847,407343,-13574,P02F_390_A,GATE_95
1717424348012,-6164401,-1946942,408932,-13177,P02F_390_A,GATE_95
1717424348012,-6161996,-1953950,409736,-12831,P02F_390_A,GATE_95
1717424348012,-6157799,-1964067,410810,-12070,P02F_390_A,GATE_95
1717424348012,-6153421,-1972625,411705,-11297,P02F_390_A,GATE_95
1717424348012,-6149663,-1979011,412455,-10529,P02F_390_A,GATE_95
1717884113104,-218437,-474504,540406,1965,INT_37,INT_132
1717884113104,-195140,-470513,540394,1541,INT_37,INT_132
1717884113104,-178532,-468341,540446,1144,INT_37,INT_132
1717884113104,-166439,-467450,540431,456,INT_37,INT_132
1717884113104,-152037,-467004,540450,44,INT_37,INT_132
1717884113104,-139824,-467348,540474,-613,INT_37,INT_132
1717884113104,-131886,-468025,540452,-1140,INT_37,INT_132
1717884113104,-123397,-469195,540454,-1640,INT_37,INT_132
1717884113104,-114640,-470856,540555,-2148,INT_37,INT_132
1717884113104,-102970,-473929,540701,-2954,INT_37,INT_132
1717884113104,-88775,-478709,541083,-3597,INT_37,INT_132
1717884113104,-60910,-488928,542754,-3614,INT_37,INT_132
1717884113104,-44939,-494628,544296,-3424,INT_37,INT_132
1717884113104,-31873,-498916,545558,-3595,INT_37,INT_132
1717884113104,-6378,-507344,548096,-3242,INT_37,INT_132
1717884113104,-2086,-508727,548459,-2879,INT_37,INT_132
1717884113104,23780,-517628,550484,-3483,INT_37,INT_132
1717884113104,51601,-526808,550888,-3422,INT_37,INT_132
1717884113104,77156,-535700,550791,-3534,INT_37,INT_132
1717884113104,102815,-545131,550627,-3949,INT_37,INT_132
1717884113104,119199,-552399,550486,-4695,INT_37,INT_132
1717884113104,137669,-562061,550304,-5297,INT_37,INT_132
1717884113104,161751,-576996,550621,-6031,INT_37,INT_132
1717884113104,186633,-593648,550534,-6353,INT_37,INT_132
1717884113104,193141,-598456,550521,-6803,INT_37,INT_132
1717884113104,205879,-608035,550589,-7140,INT_37,INT_132
1717884113104,214240,-615052,550675,-7464,INT_37,INT_132
1717884113104,219558,-619786,550583,-8145,INT_37,INT_132
1717552249852,4945906,25275,510339,-3422,INT_209,P185_520_A
1717552249852,4951431,23641,510335,-2556,INT_209,P185_520_A
1717552249852,4960038,21511,510256,-2741,INT_209,P185_520_A
1717552249852,4987009,15287,510392,-2051,INT_209,P185_520_A
1717552249852,5014116,9904,510528,-1918,INT_209,P185_520_A
1717552249852,5021963,9092,510509,-1289,INT_209,P185_520_A
1717552249852,5049298,6720,510398,-765,INT_209,P185_520_A
1717552249852,5078008,5755,510552,-343,INT_209,P185_520_A
1717552249852,5093642,5671,510527,334,INT_209,P185_520_A
1717552249852,5121697,6005,510368,221,INT_209,P185_520_A
1717552249852,5124541,5968,510401,-136,INT_209,P185_520_A
1717920060299,5110251,-27540,510363,-32288,P185_520_A,INT_209
1717920060299,5101985,-27688,510426,-32320,P185_520_A,INT_209
1717920060299,5084360,-28124,510533,-32685,P185_520_A,INT_209
1717920060299,5074034,-28821,510576,-32144,P185_520_A,INT_209
1717920060299,5068294,-29108,510544,-31982,P185_520_A,INT_209
1717920060299,5065260,-29582,510517,-31152,P185_520_A,INT_209
1717920060299,5049289,-30575,510429,-32307,P185_520_A,INT_209
1717920060299,5028975,-31215,510524,-32713,P185_520_A,INT_209
1717920060299,5019037,-30946,510465,32475,P185_520_A,INT_209
1717920060299,5009289,-29767,510390,31244,P185_520_A,INT_209
1717920060299,4996714,-27632,510378,30905,P185_520_A,INT_209
1717920060299,4981907,-24644,510264,30468,P185_520_A,INT_209
1717920060299,4971409,-22026,510387,30233,P185_520_A,INT_209
1717920060299,4943182,-13032,510490,29304,P185_520_A,INT_209
1717920060299,4937235,-11101,510508,29331,P185_520_A,INT_209
1714962325651,-1110337,-356669,520454,-1223,P3S5_530_A,GATE_87
1714962325651,-1089531,-359389,520573,-1798,P3S5_530_A,GATE_87
1714962325651,-1063045,-362294,520223,-1112,P3S5_530_A,GATE_87
1714962325651,-1049355,-363341,520261,-1628,P3S5_530_A,GATE_87
1714962325651,-1024182,-365738,520266,-941,P3S5_530_A,GATE_87
1714962325651,-996749,-368495,520108,-949,P3S5_530_A,GATE_87
1714962325651,-978158,-370741,520186,-1630,P3S5_530_A,GATE_87
1714962325651,-952258,-375196,520390,-1947,P3S5_530_A,GATE_87
1714962325651,-936227,-378464,520161,-2386,P3S5_530_A,GATE_87
1714962325651,-916153,-383893,520080,-2984,P3S5_530_A,GATE_87
1714962325651,-890107,-391430,520281,-2717,P3S5_530_A,GATE_87
1714962325651,-861828,-401009,520039,-3188,P3S5_530_A,GATE_87
1714962325651,-834782,-410440,520299,-3411,P3S5_530_A,GATE_87
1714962325651,-813185,-417435,520399,-3730,P3S5_530_A,GATE_87
1714962325651,-810150,-418469,520444,-3788,P3S5_530_A,GATE_87
1714962325651,-802470,-421300,520187,-3195,P3S5_530_A,GATE_87
1714962325651,-776286,-430517,520445,-3793,P3S5_530_A,GATE_87
1714962325651,-750524,-440384,520383,-3542,P3S5_530_A,GATE_87
1714962325651,-733493,-446668,520343,-4143,P3S5_530_A,GATE_87
1714962325651,-717005,-452794,520299,-4483,P3S5_530_A,GATE_87
1714962325651,-715075,-453469,520291,-4272,P3S5_530_A,GATE_87
1714962325651,-710214,-455578,520282,-4319,P3S5_530_A,GATE_87
1714962325651,-703913,-458465,520215,-4184,P3S5_530_A,GATE_87
1714962325651,-687046,-465055,520207,-3434,P3S5_530_A,GATE_87
1714962325651,-673178,-468954,520188,-2643,P3S5_530_A,GATE_87
1714962325651,-664484,-470611,520269,-1952,P3S5_530_A,GATE_87
1714962325651,-659190,-471645,520269,-1065,P3S5_530_A,GATE_87
1714962325651,-652993,-471627,520282,785,P3S5_530_A,GATE_87
1714962325651,-646770,-470123,520420,3355,P3S5_530_A,GATE_87
1714962325651,-641090,-467106,520517,5894,P3S5_530_A,GATE_87
1714962325651,-637798,-464517,520547,7206,P3S5_530_A,GATE_87
1714962325651,-633799,-459662,520458,9910,P3S5_530_A,GATE_87
1714962325651,-630911,-453750,520347,12445,P3S5_530_A,GATE_87
1714962325651,-624964,-435724,520103,13914,P3S5_530_A,GATE_87
1714962325651,-623964,-433079,520220,14030,P3S5_530_A,GATE_87
1714962325651,-618914,-414765,520188,14074,P3S5_530_A,GATE_87
1714962325651,-617043,-405818,520201,14314,P3S5_530_A,GATE_87
1714962325651,-616854,-398411,520115,16330,P3S5_530_A,GATE_87
1714962325651,-618690,-385954,520177,18657,P3S5_530_A,GATE_87
1714962325651,-620922,-379132,520188,20188,P3S5_530_A,GATE_87
1714962325651,-623335,-374565,520238,21906,P3S5_530_A,GATE_87
1714962325651,-628317,-368003,520303,23718,P3S5_530_A,GATE_87
1714962325651,-632747,-364188,520336,25770,P3S5_530_A,GATE_87
1714962325651,-646365,-355454,520464,27152,P3S5_530_A,GATE_87
1714962325651,-671946,-340825,520426,27404,P3S5_530_A,GATE_87
1714962325651,-683384,-335452,520312,27442,P3S5_530_A,GATE_87
1714962325651,-699836,-325825,520279,27422,P3S5_530_A,GATE_87
1714962325651,-708111,-321500,520298,28012,P3S5_530_A,GATE_87
1714962325651,-717169,-317676,519930,28830,P3S5_530_A,GATE_87
1714962325651,-730778,-313128,518756,29608,P3S5_530_A,GATE_87
1714962325651,-745146,-309183,517270,30162,P3S5_530_A,GATE_87
1714962325651,-756299,-306602,516280,30544,P3S5_530_A,GATE_87
1714962325651,-767529,-304718,515379,31257,P3S5_530_A,GATE_87
1714962325651,-774735,-304087,514742,32087,P3S5_530_A,GATE_87
1714962325651,-783534,-304486,513671,-32647,P3S5_530_A,GATE_87
1714962325651,-797161,-305507,512346,-31849,P3S5_530_A,GATE_87
1714962325651,-825767,-309053,509852,-31467,P3S5_530_A,GATE_87
1714962325651,-836541,-310584,508843,-31331,P3S5_530_A,GATE_87
1714962325651,-847340,-311875,507850,-31750,P3S5_530_A,GATE_87
1714962325651,-868086,-313545,506049,-32437,P3S5_530_A,GATE_87
1714962325651,-880092,-313248,505004,32140,P3S5_530_A,GATE_87
1714962325651,-891857,-311578,504199,30714,P3S5_530_A,GATE_87
1714962325651,-898821,-309406,503616,29049,P3S5_530_A,GATE_87
1714962325651,-906836,-305498,502899,27472,P3S5_530_A,GATE_87
1714962325651,-914335,-300309,502207,25586,P3S5_530_A,GATE_87
1714962325651,-919213,-294861,501796,23309,P3S5_530_A,GATE_87
1714962325651,-925565,-288141,501486,25084,P3S5_530_A,GATE_87
1714962325651,-932995,-280223,501218,23722,P3S5_530_A,GATE_87
1714962325651,-936477,-275861,501083,23366,P3S5_530_A,GATE_87
1714962325651,-938312,-273930,501179,24187,P3S5_530_A,GATE_87
1717129662061,-914119,-260295,501036,-8834,GATE_87,P3S5_530_A
1717129662061,-906991,-268008,501704,-8323,GATE_87,P3S5_530_A
1717129662061,-902173,-272677,502300,-7805,GATE_87,P3S5_530_A
1717129662061,-898476,-275647,502788,-6856,GATE_87,P3S5_530_A
1717129662061,-894322,-278274,503244,-5597,GATE_87,P3S5_530_A
1717129662061,-889599,-280474,503773,-4200,GATE_87,P3S5_530_A
1717129662061,-884350,-282163,504335,-2996,GATE_87,P3S5_530_A
1717129662061,-878635,-283240,504889,-1612,GATE_87,P3S5_530_A
1717129662061,-872266,-283797,505607,-679,GATE_87,P3S5_530_A
1717129662061,-865190,-283787,506355,217,GATE_87,P3S5_530_A
1717129662061,-857709,-283184,507114,995,GATE_87,P3S5_530_A
1717129662061,-841643,-280975,508761,1549,GATE_87,P3S5_530_A
1717129662061,-819156,-277782,511012,1381,GATE_87,P3S5_530_A
1717129662061,-805133,-276185,512237,1023,GATE_87,P3S5_530_A
1717129662061,-790774,-275090,513361,642,GATE_87,P3S5_530_A
1717129662061,-781026,-274839,514100,179,GATE_87,P3S5_530_A
1717129662061,-766366,-275248,515224,-496,GATE_87,P3S5_530_A
1717129662061,-756747,-275990,516037,-886,GATE_87,P3S5_530_A
1717129662061,-736967,-279230,517725,-2074,GATE_87,P3S5_530_A
1717129662061,-720272,-283277,519317,-2745,GATE_87,P3S5_530_A
1717129662061,-703500,-288855,520357,-3781,GATE_87,P3S5_530_A
1717129662061,-688391,-295232,520425,-4450,GATE_87,P3S5_530_A
1717129662061,-663680,-307345,520295,-4731,GATE_87,P3S5_530_A
1717129662061,-638453,-320720,520281,-5275,GATE_87,P3S5_530_A
1717129662061,-622413,-330429,520219,-5914,GATE_87,P3S5_530_A
1717129662061,-608071,-340435,520059,-6629,GATE_87,P3S5_530_A
1717129662061,-598203,-348845,520032,-7799,GATE_87,P3S5_530_A
1717129662061,-592445,-354943,520140,-8767,GATE_87,P3S5_530_A
1717129662061,-587438,-361515,520217,-9867,GATE_87,P3S5_530_A
1717129662061,-583318,-368615,520310,-11342,GATE_87,P3S5_530_A
1717129662061,-580379,-376245,520356,-12836,GATE_87,P3S5_530_A
1717129662061,-578345,-384432,520326,-14229,GATE_87,P3S5_530_A
1717129662061,-577440,-392888,520305,-15624,GATE_87,P3S5_530_A
1717129662061,-577440,-401436,520252,-16656,GATE_87,P3S5_530_A
1717129662061,-578310,-410097,520205,-17663,GATE_87,P3S5_530_A
1717129662061,-581215,-423184,520198,-19066,GATE_87,P3S5_530_A
1717129662061,-585722,-436272,520302,-20234,GATE_87,P3S5_530_A
1717129662061,-596453,-461250,520185,-20881,GATE_87,P3S5_530_A
1717129662061,-604141,-476667,520138,-21462,GATE_87,P3S5_530_A
1717129662061,-610355,-486998,520203,-22356,GATE_87,P3S5_530_A
1717129662061,-615242,-493291,520131,-23594,GATE_87,P3S5_530_A
1717129662061,-620896,-498897,520110,-24986,GATE_87,P3S5_530_A
1717129662061,-627205,-503724,520028,-26339,GATE_87,P3S5_530_A
1717129662061,-634273,-507669,519974,-27761,GATE_87,P3S5_530_A
1717129662061,-642030,-510713,519945,-29195,GATE_87,P3S5_530_A
1717129662061,-650338,-512662,519991,-30770,GATE_87,P3S5_530_A
1717129662061,-654630,-513145,519913,-31600,GATE_87,P3S5_530_A
1717129662061,-663180,-512857,519910,31928,GATE_87,P3S5_530_A
1717129662061,-671541,-510982,519982,30079,GATE_87,P3S5_530_A
1717129662061,-679436,-508151,520096,28939,GATE_87,P3S5_530_A
1717129662061,-701646,-497505,520069,27954,GATE_87,P3S5_530_A
1717129662061,-727882,-484278,520217,27877,GATE_87,P3S5_530_A
1717129662061,-754385,-471237,520018,27984,GATE_87,P3S5_530_A
1717129662061,-768986,-464517,520143,28577,GATE_87,P3S5_530_A
1717129662061,-796644,-453880,520228,28802,GATE_87,P3S5_530_A
1717129662061,-806030,-450677,520179,29552,GATE_87,P3S5_530_A
1717129662061,-831275,-441200,520078,29391,GATE_87,P3S5_530_A
1717129662061,-859070,-431724,520252,29564,GATE_87,P3S5_530_A
1717129662061,-885625,-422572,520040,29371,GATE_87,P3S5_530_A
1717129662061,-913102,-413707,520305,29867,GATE_87,P3S5_530_A
1717129662061,-934477,-407711,520212,29775,GATE_87,P3S5_530_A
1717129662061,-943907,-405053,520207,29779,GATE_87,P3S5_530_A
1717129662061,-967341,-399701,520303,31051,GATE_87,P3S5_530_A
1717129662061,-984880,-396721,520396,31438,GATE_87,P3S5_530_A
1717129662061,-1013917,-393770,520515,31709,GATE_87,P3S5_530_A
1717129662061,-1021666,-392906,520442,31975,GATE_87,P3S5_530_A
1717129662061,-1048643,-391755,520251,32490,GATE_87,P3S5_530_A
1717129662061,-1063390,-391523,519980,31724,GATE_87,P3S5_530_A
1717129662061,-1081352,-390307,520319,32434,GATE_87,P3S5_530_A
1717129662061,-1103959,-388832,520314,32361,GATE_87,P3S5_530_A
1717129662061,-1113293,-388878,520333,31923,GATE_87,P3S5_530_A
1717129662061,-1118094,-389045,520264,32069,GATE_87,P3S5_530_A
1712300015392,2179993,-1428181,540230,30301,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2166582,-1426381,540417,31837,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2138019,-1424274,540469,32019,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2128021,-1423058,540203,31091,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2120626,-1421239,540063,29671,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2113481,-1418370,540210,28313,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2104767,-1413414,540265,27018,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2090822,-1403139,540315,26066,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2081867,-1395518,540278,24900,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2077109,-1390209,540227,23581,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2073549,-1384723,540301,21745,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2066680,-1369454,540424,20526,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2064793,-1363579,540400,19018,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2063422,-1354455,540380,17578,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2063290,-1351499,540212,17601,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2062276,-1342871,540190,17658,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2059897,-1318765,540129,17331,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2057466,-1289546,540208,17272,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2055191,-1261301,540201,17027,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2054312,-1239145,540146,16482,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2054484,-1217666,539995,15959,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2054915,-1212505,539941,15514,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2055760,-1207521,539991,14632,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2057018,-1202657,540077,13744,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2058630,-1198016,540197,12897,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2060673,-1193654,540304,11815,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2063129,-1189532,540460,10779,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2069068,-1181893,540611,9170,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2087021,-1164350,540646,8057,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2097363,-1153388,540743,8711,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2105232,-1142761,540577,10461,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2109956,-1134008,540428,12139,B4_99_A_0_DP8_LTG_530,INT_95
